Timestamp,PM2.5,PM10,NO2,Ozone,CO,SO2,Forecasted_AQI,latitude,longitude
2024-06-10 16:30:00,28.14,74.59,13.47,10.2,0.37,14.0,73.81,19.10078,72.87462
2024-06-10 16:45:00,28.36,75.39,13.66,9.86,0.37,13.9,74.49,19.10078,72.87462
2024-06-10 17:00:00,28.58,76.14,13.89,9.5,0.37,13.8,75.34,19.10078,72.87462
2024-06-10 17:15:00,28.8,76.8,14.12,9.13,0.37,13.7,76.16,19.10078,72.87462
2024-06-10 17:30:00,29.02,77.36,14.36,8.74,0.38,13.6,77.17,19.10078,72.87462
2024-06-10 17:45:00,29.24,77.81,14.58,8.34,0.39,13.51,78.03,19.10078,72.87462
2024-06-10 18:00:00,29.45,78.13,14.76,7.94,0.4,13.43,78.73,19.10078,72.87462
2024-06-10 18:15:00,29.66,78.34,14.89,7.53,0.41,13.37,79.37,19.10078,72.87462
2024-06-10 18:30:00,29.86,78.44,14.94,7.12,0.43,13.31,80.01,19.10078,72.87462
2024-06-10 18:45:00,30.06,78.45,14.9,6.71,0.44,13.28,80.5,19.10078,72.87462
2024-06-10 19:00:00,30.25,78.38,14.75,6.32,0.46,13.26,80.98,19.10078,72.87462
2024-06-10 19:15:00,30.44,78.27,14.5,5.94,0.48,13.25,81.29,19.10078,72.87462
2024-06-10 19:30:00,30.63,78.14,14.13,5.58,0.5,13.26,81.43,19.10078,72.87462
2024-06-10 19:45:00,30.82,78.02,13.65,5.24,0.53,13.29,81.58,19.10078,72.87462
2024-06-10 20:00:00,31.01,77.94,13.06,4.92,0.55,13.32,81.49,19.10078,72.87462
2024-06-10 20:15:00,31.21,77.92,12.39,4.63,0.57,13.36,81.54,19.10078,72.87462
2024-06-10 20:30:00,31.41,77.99,11.64,4.37,0.6,13.41,81.66,19.10078,72.87462
2024-06-10 20:45:00,31.62,78.16,10.83,4.13,0.62,13.46,81.49,19.10078,72.87462
2024-06-10 21:00:00,31.82,78.44,9.99,3.92,0.65,13.51,81.42,19.10078,72.87462
2024-06-10 21:15:00,32.03,78.83,9.14,3.73,0.67,13.56,81.14,19.10078,72.87462
2024-06-10 21:30:00,32.24,79.33,8.3,3.57,0.69,13.61,80.76,19.10078,72.87462
2024-06-10 21:45:00,32.45,79.92,7.48,3.43,0.71,13.66,80.35,19.10078,72.87462
2024-06-10 22:00:00,32.64,80.58,6.72,3.31,0.74,13.7,79.88,19.10078,72.87462
2024-06-10 22:15:00,32.83,81.29,6.01,3.2,0.76,13.74,79.84,19.10078,72.87462
2024-06-10 22:30:00,33.0,82.01,5.38,3.11,0.77,13.78,79.94,19.10078,72.87462
2024-06-10 22:45:00,33.15,82.72,4.83,3.03,0.79,13.81,80.18,19.10078,72.87462
2024-06-10 23:00:00,33.27,83.37,4.36,2.97,0.81,13.84,80.49,19.10078,72.87462
2024-06-10 23:15:00,33.37,83.93,3.96,2.91,0.82,13.86,80.85,19.10078,72.87462
2024-06-10 23:30:00,33.44,84.38,3.64,2.87,0.83,13.88,81.09,19.10078,72.87462
2024-06-10 23:45:00,33.47,84.68,3.39,2.84,0.85,13.91,81.21,19.10078,72.87462
2024-06-11 00:00:00,33.47,84.82,3.18,2.82,0.85,13.93,81.35,19.10078,72.87462
2024-06-11 00:15:00,33.43,84.76,3.01,2.81,0.86,13.96,81.68,19.10078,72.87462
2024-06-11 00:30:00,33.36,84.52,2.87,2.82,0.87,13.98,81.91,19.10078,72.87462
2024-06-11 00:45:00,33.25,84.08,2.74,2.84,0.87,14.01,82.02,19.10078,72.87462
2024-06-11 01:00:00,33.11,83.45,2.61,2.87,0.87,14.04,82.2,19.10078,72.87462
2024-06-11 01:15:00,32.94,82.64,2.46,2.92,0.87,14.07,82.14,19.10078,72.87462
2024-06-11 01:30:00,32.75,81.68,2.3,2.98,0.86,14.1,81.99,19.10078,72.87462
2024-06-11 01:45:00,32.54,80.58,2.11,3.05,0.86,14.13,81.77,19.10078,72.87462
2024-06-11 02:00:00,32.31,79.38,1.9,3.13,0.85,14.16,81.2,19.10078,72.87462
2024-06-11 02:15:00,32.07,78.12,1.67,3.21,0.84,14.19,80.49,19.10078,72.87462
2024-06-11 02:30:00,31.82,76.81,1.41,3.3,0.83,14.21,79.6,19.10078,72.87462
2024-06-11 02:45:00,31.58,75.5,1.14,3.39,0.82,14.23,78.5,19.10078,72.87462
2024-06-11 03:00:00,31.34,74.22,0.86,3.47,0.81,14.24,77.48,19.10078,72.87462
2024-06-11 03:15:00,31.11,73.0,0.58,3.54,0.79,14.26,76.22,19.10078,72.87462
2024-06-11 03:30:00,30.9,71.87,0.31,3.6,0.78,14.26,75.01,19.10078,72.87462
2024-06-11 03:45:00,30.7,70.84,0.05,3.64,0.77,14.26,73.7,19.10078,72.87462
2024-06-11 04:00:00,30.53,69.95,-0.19,3.65,0.75,14.26,72.45,19.10078,72.87462
2024-06-11 04:15:00,30.38,69.19,-0.41,3.65,0.74,14.25,71.58,19.10078,72.87462
2024-06-11 04:30:00,30.26,68.58,-0.6,3.62,0.73,14.25,70.61,19.10078,72.87462
2024-06-11 04:45:00,30.17,68.13,-0.77,3.57,0.72,14.24,69.75,19.10078,72.87462
2024-06-11 05:00:00,30.11,67.83,-0.91,3.5,0.71,14.23,68.96,19.10078,72.87462
2024-06-11 05:15:00,30.09,67.7,-1.04,3.42,0.7,14.22,68.2,19.10078,72.87462
2024-06-11 05:30:00,30.09,67.71,-1.15,3.33,0.7,14.21,67.67,19.10078,72.87462
2024-06-11 05:45:00,30.13,67.87,-1.25,3.23,0.69,14.21,67.21,19.10078,72.87462
2024-06-11 06:00:00,30.2,68.16,-1.35,3.14,0.69,14.21,66.96,19.10078,72.87462
2024-06-11 06:15:00,30.29,68.58,-1.44,3.07,0.69,14.21,66.76,19.10078,72.87462
2024-06-11 06:30:00,30.41,69.12,-1.54,3.01,0.68,14.22,66.66,19.10078,72.87462
2024-06-11 06:45:00,30.56,69.76,-1.64,2.99,0.68,14.22,66.86,19.10078,72.87462
2024-06-11 07:00:00,30.72,70.49,-1.74,3.0,0.68,14.23,67.15,19.10078,72.87462
2024-06-11 07:15:00,30.9,71.31,-1.84,3.06,0.68,14.24,67.63,19.10078,72.87462
2024-06-11 07:30:00,31.1,72.19,-1.92,3.18,0.68,14.25,68.23,19.10078,72.87462
2024-06-11 07:45:00,31.29,73.13,-1.98,3.35,0.68,14.25,69.02,19.10078,72.87462
2024-06-11 08:00:00,31.5,74.1,-2.01,3.58,0.68,14.26,69.58,19.10078,72.87462
2024-06-11 08:15:00,31.69,75.1,-1.99,3.87,0.68,14.26,69.98,19.10078,72.87462
2024-06-11 08:30:00,31.88,76.1,-1.91,4.21,0.67,14.25,70.5,19.10078,72.87462
2024-06-11 08:45:00,32.05,77.08,-1.76,4.61,0.67,14.25,71.18,19.10078,72.87462
2024-06-11 09:00:00,32.2,78.03,-1.52,5.06,0.66,14.23,72.01,19.10078,72.87462
2024-06-11 09:15:00,32.33,78.93,-1.19,5.55,0.65,14.22,72.99,19.10078,72.87462
2024-06-11 09:30:00,32.42,79.75,-0.75,6.07,0.65,14.2,74.08,19.10078,72.87462
2024-06-11 09:45:00,32.48,80.48,-0.2,6.61,0.64,14.18,75.09,19.10078,72.87462
2024-06-11 10:00:00,32.5,81.09,0.44,7.16,0.63,14.16,76.28,19.10078,72.87462
2024-06-11 10:15:00,32.48,81.58,1.19,7.71,0.62,14.14,77.42,19.10078,72.87462
2024-06-11 10:30:00,32.42,81.93,2.02,8.25,0.6,14.13,78.45,19.10078,72.87462
2024-06-11 10:45:00,32.32,82.14,2.93,8.77,0.59,14.12,79.62,19.10078,72.87462
2024-06-11 11:00:00,32.17,82.19,3.89,9.26,0.58,14.12,80.67,19.10078,72.87462
2024-06-11 11:15:00,32.0,82.1,4.88,9.72,0.57,14.12,80.64,19.10078,72.87462
2024-06-11 11:30:00,31.78,81.87,5.89,10.13,0.56,14.14,80.83,19.10078,72.87462
2024-06-11 11:45:00,31.55,81.51,6.88,10.49,0.55,14.17,81.02,19.10078,72.87462
2024-06-11 12:00:00,31.29,81.04,7.84,10.8,0.54,14.2,81.31,19.10078,72.87462
2024-06-11 12:15:00,31.01,80.49,8.73,11.06,0.52,14.25,81.39,19.10078,72.87462
2024-06-11 12:30:00,30.73,79.88,9.55,11.26,0.51,14.3,81.67,19.10078,72.87462
2024-06-11 12:45:00,30.45,79.23,10.28,11.42,0.5,14.35,81.8,19.10078,72.87462
2024-06-11 13:00:00,30.18,78.59,10.9,11.52,0.49,14.41,81.7,19.10078,72.87462
2024-06-11 13:15:00,29.92,77.98,11.41,11.57,0.48,14.47,81.43,19.10078,72.87462
2024-06-11 13:30:00,29.68,77.43,11.81,11.58,0.47,14.53,80.81,19.10078,72.87462
2024-06-11 13:45:00,29.48,76.96,12.1,11.55,0.46,14.58,80.28,19.10078,72.87462
2024-06-11 14:00:00,29.3,76.61,12.3,11.49,0.45,14.62,79.7,19.10078,72.87462
2024-06-11 14:15:00,29.16,76.38,12.42,11.39,0.44,14.65,79.19,19.10078,72.87462
2024-06-11 14:30:00,29.06,76.29,12.47,11.26,0.43,14.67,78.88,19.10078,72.87462
2024-06-11 14:45:00,29.0,76.34,12.48,11.1,0.42,14.67,78.63,19.10078,72.87462
2024-06-11 15:00:00,28.97,76.52,12.46,10.92,0.41,14.65,78.48,19.10078,72.87462
2024-06-11 15:15:00,28.99,76.83,12.43,10.71,0.41,14.61,78.43,19.10078,72.87462
2024-06-11 15:30:00,29.03,77.24,12.4,10.48,0.4,14.55,78.36,19.10078,72.87462
2024-06-11 15:45:00,29.11,77.74,12.41,10.23,0.39,14.48,78.47,19.10078,72.87462
2024-06-11 16:00:00,29.22,78.29,12.44,9.95,0.39,14.39,78.81,19.10078,72.87462
2024-06-11 16:15:00,29.34,78.88,12.52,9.66,0.38,14.29,79.15,19.10078,72.87462
2024-06-11 16:30:00,29.48,79.46,12.63,9.34,0.38,14.18,79.78,19.10078,72.87462
2024-06-11 16:45:00,29.63,80.0,12.79,9.0,0.38,14.07,80.33,19.10078,72.87462
2024-06-11 17:00:00,29.79,80.49,12.97,8.65,0.38,13.95,80.91,19.10078,72.87462
2024-06-11 17:15:00,29.95,80.89,13.17,8.28,0.38,13.83,81.64,19.10078,72.87462
2024-06-11 17:30:00,30.12,81.19,13.37,7.89,0.39,13.71,82.32,19.10078,72.87462
2024-06-11 17:45:00,30.27,81.37,13.55,7.49,0.4,13.6,82.97,19.10078,72.87462
2024-06-11 18:00:00,30.42,81.43,13.69,7.09,0.41,13.51,83.43,19.10078,72.87462
2024-06-11 18:15:00,30.57,81.37,13.78,6.68,0.42,13.42,83.83,19.10078,72.87462
2024-06-11 18:30:00,30.71,81.2,13.79,6.28,0.43,13.35,84.15,19.10078,72.87462
2024-06-11 18:45:00,30.84,80.94,13.71,5.88,0.45,13.29,84.51,19.10078,72.87462
2024-06-11 19:00:00,30.97,80.61,13.53,5.49,0.47,13.25,84.66,19.10078,72.87462
2024-06-11 19:15:00,31.1,80.23,13.24,5.12,0.49,13.23,84.61,19.10078,72.87462
2024-06-11 19:30:00,31.22,79.83,12.84,4.76,0.51,13.22,84.49,19.10078,72.87462
2024-06-11 19:45:00,31.35,79.44,12.32,4.42,0.53,13.22,84.31,19.10078,72.87462
2024-06-11 20:00:00,31.48,79.1,11.7,4.11,0.55,13.23,84.17,19.10078,72.87462
2024-06-11 20:15:00,31.61,78.81,11.0,3.83,0.57,13.25,83.88,19.10078,72.87462
2024-06-11 20:30:00,31.75,78.62,10.21,3.57,0.6,13.28,83.59,19.10078,72.87462
2024-06-11 20:45:00,31.89,78.52,9.37,3.34,0.62,13.31,83.22,19.10078,72.87462
2024-06-11 21:00:00,32.03,78.54,8.5,3.13,0.64,13.34,82.91,19.10078,72.87462
2024-06-11 21:15:00,32.18,78.67,7.62,2.95,0.67,13.37,82.35,19.10078,72.87462
2024-06-11 21:30:00,32.33,78.9,6.74,2.8,0.69,13.4,81.51,19.10078,72.87462
2024-06-11 21:45:00,32.47,79.23,5.89,2.66,0.71,13.42,80.59,19.10078,72.87462
2024-06-11 22:00:00,32.6,79.64,5.1,2.54,0.73,13.44,79.85,19.10078,72.87462
2024-06-11 22:15:00,32.73,80.09,4.36,2.45,0.75,13.46,79.4,19.10078,72.87462
2024-06-11 22:30:00,32.84,80.56,3.7,2.36,0.77,13.47,79.25,19.10078,72.87462
2024-06-11 22:45:00,32.92,81.01,3.12,2.29,0.78,13.48,79.18,19.10078,72.87462
2024-06-11 23:00:00,32.99,81.41,2.62,2.23,0.8,13.48,79.32,19.10078,72.87462
2024-06-11 23:15:00,33.03,81.73,2.21,2.19,0.81,13.48,79.21,19.10078,72.87462
2024-06-11 23:30:00,33.03,81.93,1.86,2.15,0.82,13.48,79.2,19.10078,72.87462
2024-06-11 23:45:00,33.01,81.99,1.58,2.13,0.83,13.49,79.34,19.10078,72.87462
2024-06-12 00:00:00,32.95,81.89,1.35,2.12,0.84,13.49,79.41,19.10078,72.87462
2024-06-12 00:15:00,32.85,81.6,1.16,2.12,0.85,13.49,79.56,19.10078,72.87462
2024-06-12 00:30:00,32.72,81.12,0.99,2.14,0.85,13.49,79.55,19.10078,72.87462
2024-06-12 00:45:00,32.56,80.45,0.84,2.16,0.85,13.5,79.58,19.10078,72.87462
2024-06-12 01:00:00,32.36,79.59,0.68,2.21,0.85,13.5,79.54,19.10078,72.87462
2024-06-12 01:15:00,32.14,78.56,0.52,2.26,0.85,13.51,79.31,19.10078,72.87462
2024-06-12 01:30:00,31.89,77.38,0.34,2.33,0.85,13.52,78.88,19.10078,72.87462
2024-06-12 01:45:00,31.63,76.07,0.13,2.41,0.84,13.53,78.13,19.10078,72.87462
2024-06-12 02:00:00,31.34,74.66,-0.1,2.5,0.83,13.54,77.33,19.10078,72.87462
2024-06-12 02:15:00,31.05,73.19,-0.35,2.6,0.82,13.54,76.36,19.10078,72.87462
2024-06-12 02:30:00,30.76,71.68,-0.63,2.7,0.81,13.54,75.23,19.10078,72.87462
2024-06-12 02:45:00,30.46,70.17,-0.91,2.8,0.8,13.54,73.91,19.10078,72.87462
2024-06-12 03:00:00,30.17,68.7,-1.21,2.89,0.78,13.53,72.44,19.10078,72.87462
2024-06-12 03:15:00,29.9,67.29,-1.5,2.97,0.77,13.52,71.28,19.10078,72.87462
2024-06-12 03:30:00,29.64,65.97,-1.79,3.04,0.76,13.51,70.0,19.10078,72.87462
2024-06-12 03:45:00,29.4,64.76,-2.06,3.08,0.74,13.49,68.75,19.10078,72.87462
2024-06-12 04:00:00,29.18,63.69,-2.31,3.11,0.73,13.47,67.62,19.10078,72.87462
2024-06-12 04:15:00,28.99,62.76,-2.54,3.12,0.72,13.44,66.51,19.10078,72.87462
2024-06-12 04:30:00,28.82,61.98,-2.74,3.1,0.7,13.41,65.53,19.10078,72.87462
2024-06-12 04:45:00,28.69,61.37,-2.92,3.06,0.69,13.39,64.63,19.10078,72.87462
2024-06-12 05:00:00,28.6,60.92,-3.07,3.01,0.68,13.36,63.71,19.10078,72.87462
2024-06-12 05:15:00,28.53,60.63,-3.21,2.93,0.68,13.33,62.95,19.10078,72.87462
2024-06-12 05:30:00,28.5,60.49,-3.32,2.85,0.67,13.31,62.19,19.10078,72.87462
2024-06-12 05:45:00,28.5,60.51,-3.43,2.77,0.66,13.29,61.46,19.10078,72.87462
2024-06-12 06:00:00,28.53,60.67,-3.53,2.69,0.66,13.27,61.02,19.10078,72.87462
2024-06-12 06:15:00,28.59,60.96,-3.64,2.62,0.66,13.25,60.64,19.10078,72.87462
2024-06-12 06:30:00,28.68,61.37,-3.74,2.58,0.65,13.24,60.48,19.10078,72.87462
2024-06-12 06:45:00,28.79,61.89,-3.84,2.57,0.65,13.23,60.42,19.10078,72.87462
2024-06-12 07:00:00,28.92,62.52,-3.94,2.59,0.65,13.23,60.52,19.10078,72.87462
2024-06-12 07:15:00,29.08,63.22,-4.04,2.67,0.65,13.22,60.84,19.10078,72.87462
2024-06-12 07:30:00,29.24,64.01,-4.12,2.79,0.65,13.21,60.8,19.10078,72.87462
2024-06-12 07:45:00,29.42,64.84,-4.18,2.97,0.65,13.21,60.56,19.10078,72.87462
2024-06-12 08:00:00,29.59,65.73,-4.21,3.21,0.64,13.2,60.74,19.10078,72.87462
2024-06-12 08:15:00,29.76,66.64,-4.19,3.51,0.64,13.18,61.08,19.10078,72.87462
2024-06-12 08:30:00,29.93,67.56,-4.11,3.87,0.64,13.17,61.69,19.10078,72.87462
2024-06-12 08:45:00,30.08,68.47,-3.95,4.28,0.63,13.15,62.47,19.10078,72.87462
2024-06-12 09:00:00,30.21,69.35,-3.71,4.74,0.63,13.12,63.39,19.10078,72.87462
2024-06-12 09:15:00,30.32,70.18,-3.37,5.24,0.62,13.1,64.3,19.10078,72.87462
2024-06-12 09:30:00,30.39,70.95,-2.92,5.77,0.61,13.07,65.53,19.10078,72.87462
2024-06-12 09:45:00,30.44,71.62,-2.37,6.32,0.6,13.04,66.83,19.10078,72.87462
2024-06-12 10:00:00,30.44,72.2,-1.72,6.88,0.59,13.01,68.04,19.10078,72.87462
2024-06-12 10:15:00,30.41,72.65,-0.96,7.44,0.58,12.99,69.5,19.10078,72.87462
2024-06-12 10:30:00,30.34,72.96,-0.12,7.99,0.57,12.96,70.81,19.10078,72.87462
2024-06-12 10:45:00,30.23,73.14,0.79,8.53,0.56,12.95,72.11,19.10078,72.87462
2024-06-12 11:00:00,30.08,73.17,1.76,9.03,0.54,12.94,73.43,19.10078,72.87462
2024-06-12 11:15:00,29.89,73.07,2.77,9.49,0.53,12.94,74.01,19.10078,72.87462
2024-06-12 11:30:00,29.67,72.82,3.79,9.91,0.52,12.95,74.24,19.10078,72.87462
2024-06-12 11:45:00,29.43,72.46,4.79,10.29,0.51,12.97,74.39,19.10078,72.87462
2024-06-12 12:00:00,29.17,71.99,5.76,10.61,0.5,13.01,74.31,19.10078,72.87462
2024-06-12 12:15:00,28.89,71.44,6.67,10.87,0.49,13.05,74.05,19.10078,72.87462
2024-06-12 12:30:00,28.61,70.84,7.5,11.09,0.47,13.1,73.91,19.10078,72.87462
2024-06-12 12:45:00,28.33,70.22,8.24,11.25,0.46,13.15,73.94,19.10078,72.87462
2024-06-12 13:00:00,28.06,69.59,8.88,11.36,0.45,13.21,73.83,19.10078,72.87462
2024-06-12 13:15:00,27.81,69.01,9.41,11.42,0.44,13.27,73.54,19.10078,72.87462
2024-06-12 13:30:00,27.58,68.49,9.82,11.44,0.43,13.33,73.11,19.10078,72.87462
2024-06-12 13:45:00,27.38,68.07,10.14,11.42,0.42,13.38,72.53,19.10078,72.87462
2024-06-12 14:00:00,27.21,67.76,10.35,11.37,0.41,13.42,72.06,19.10078,72.87462
2024-06-12 14:15:00,27.08,67.58,10.49,11.28,0.4,13.45,71.61,19.10078,72.87462
2024-06-12 14:30:00,26.99,67.54,10.56,11.15,0.39,13.47,71.21,19.10078,72.87462
2024-06-12 14:45:00,26.93,67.65,10.58,11.0,0.38,13.48,70.9,19.10078,72.87462
2024-06-12 15:00:00,26.92,67.89,10.58,10.83,0.38,13.46,70.69,19.10078,72.87462
2024-06-12 15:15:00,26.95,68.27,10.57,10.63,0.37,13.43,70.46,19.10078,72.87462
2024-06-12 15:30:00,27.01,68.75,10.57,10.41,0.36,13.38,70.42,19.10078,72.87462
2024-06-12 15:45:00,27.11,69.33,10.59,10.16,0.35,13.31,70.62,19.10078,72.87462
2024-06-12 16:00:00,27.23,69.97,10.65,9.89,0.35,13.23,70.99,19.10078,72.87462
2024-06-12 16:15:00,27.37,70.64,10.75,9.61,0.34,13.14,71.47,19.10078,72.87462
2024-06-12 16:30:00,27.53,71.31,10.89,9.3,0.34,13.04,72.01,19.10078,72.87462
2024-06-12 16:45:00,27.71,71.95,11.06,8.97,0.34,12.93,72.6,19.10078,72.87462
2024-06-12 17:00:00,27.89,72.54,11.27,8.62,0.34,12.82,73.23,19.10078,72.87462
2024-06-12 17:15:00,28.07,73.04,11.49,8.25,0.35,12.71,74.06,19.10078,72.87462
2024-06-12 17:30:00,28.26,73.45,11.72,7.87,0.35,12.61,74.72,19.10078,72.87462
2024-06-12 17:45:00,28.44,73.74,11.92,7.48,0.36,12.51,75.69,19.10078,72.87462
2024-06-12 18:00:00,28.62,73.92,12.09,7.09,0.37,12.43,76.54,19.10078,72.87462
2024-06-12 18:15:00,28.79,73.98,12.2,6.69,0.38,12.35,77.2,19.10078,72.87462
2024-06-12 18:30:00,28.96,73.93,12.24,6.29,0.4,12.3,77.88,19.10078,72.87462
2024-06-12 18:45:00,29.12,73.8,12.18,5.89,0.41,12.26,78.19,19.10078,72.87462
2024-06-12 19:00:00,29.28,73.59,12.03,5.51,0.43,12.23,78.53,19.10078,72.87462
2024-06-12 19:15:00,29.43,73.35,11.76,5.14,0.45,12.22,78.7,19.10078,72.87462
2024-06-12 19:30:00,29.59,73.08,11.38,4.79,0.47,12.23,78.69,19.10078,72.87462
2024-06-12 19:45:00,29.75,72.83,10.89,4.45,0.49,12.24,78.7,19.10078,72.87462
2024-06-12 20:00:00,29.91,72.63,10.3,4.15,0.52,12.27,78.57,19.10078,72.87462
