Timestamp,PM2.5,PM10,NO2,Ozone,CO,SO2,Forecasted_AQI,latitude,longitude
2024-06-07 02:00:00,34.49,73.22,5.14,45.38,0.76,6.16,84.97,20.0073285,73.7762427
2024-06-07 02:15:00,33.92,71.97,5.09,45.31,0.76,6.15,84.18,20.0073285,73.7762427
2024-06-07 02:30:00,33.3,70.66,5.04,45.25,0.75,6.14,83.17,20.0073285,73.7762427
2024-06-07 02:45:00,32.65,69.31,4.98,45.19,0.75,6.14,82.0,20.0073285,73.7762427
2024-06-07 03:00:00,31.98,67.94,4.93,45.11,0.74,6.13,80.84,20.0073285,73.7762427
2024-06-07 03:15:00,31.29,66.56,4.87,44.98,0.74,6.13,79.37,20.0073285,73.7762427
2024-06-07 03:30:00,30.6,65.21,4.82,44.78,0.74,6.12,77.75,20.0073285,73.7762427
2024-06-07 03:45:00,29.92,63.9,4.78,44.51,0.73,6.12,76.13,20.0073285,73.7762427
2024-06-07 04:00:00,29.28,62.67,4.74,44.16,0.73,6.12,74.33,20.0073285,73.7762427
2024-06-07 04:15:00,28.68,61.56,4.71,43.72,0.73,6.12,72.62,20.0073285,73.7762427
2024-06-07 04:30:00,28.15,60.6,4.68,43.21,0.73,6.12,70.9,20.0073285,73.7762427
2024-06-07 04:45:00,27.71,59.81,4.67,42.64,0.74,6.13,69.39,20.0073285,73.7762427
2024-06-07 05:00:00,27.37,59.24,4.66,42.03,0.74,6.13,68.1,20.0073285,73.7762427
2024-06-07 05:15:00,27.16,58.91,4.66,41.42,0.75,6.13,66.83,20.0073285,73.7762427
2024-06-07 05:30:00,27.08,58.83,4.67,40.83,0.75,6.14,65.83,20.0073285,73.7762427
2024-06-07 05:45:00,27.13,59.03,4.69,40.31,0.76,6.14,64.98,20.0073285,73.7762427
2024-06-07 06:00:00,27.33,59.51,4.71,39.88,0.77,6.15,64.38,20.0073285,73.7762427
2024-06-07 06:15:00,27.67,60.27,4.73,39.59,0.78,6.15,64.08,20.0073285,73.7762427
2024-06-07 06:30:00,28.14,61.29,4.76,39.48,0.79,6.16,64.02,20.0073285,73.7762427
2024-06-07 06:45:00,28.74,62.57,4.79,39.57,0.79,6.17,64.3,20.0073285,73.7762427
2024-06-07 07:00:00,29.44,64.08,4.81,39.89,0.8,6.18,64.74,20.0073285,73.7762427
2024-06-07 07:15:00,30.22,65.77,4.83,40.45,0.81,6.19,65.49,20.0073285,73.7762427
2024-06-07 07:30:00,31.06,67.62,4.84,41.27,0.81,6.21,66.27,20.0073285,73.7762427
2024-06-07 07:45:00,31.94,69.58,4.84,42.33,0.81,6.23,67.08,20.0073285,73.7762427
2024-06-07 08:00:00,32.83,71.6,4.83,43.64,0.82,6.25,68.18,20.0073285,73.7762427
2024-06-07 08:15:00,33.71,73.64,4.81,45.17,0.82,6.28,69.59,20.0073285,73.7762427
2024-06-07 08:30:00,34.54,75.64,4.79,46.9,0.81,6.31,71.13,20.0073285,73.7762427
2024-06-07 08:45:00,35.31,77.56,4.75,48.79,0.81,6.35,72.79,20.0073285,73.7762427
2024-06-07 09:00:00,35.99,79.37,4.71,50.8,0.81,6.39,74.59,20.0073285,73.7762427
2024-06-07 09:15:00,36.58,81.01,4.66,52.89,0.8,6.44,76.49,20.0073285,73.7762427
2024-06-07 09:30:00,37.06,82.47,4.61,55.02,0.79,6.5,78.48,20.0073285,73.7762427
2024-06-07 09:45:00,37.43,83.72,4.56,57.15,0.78,6.56,80.17,20.0073285,73.7762427
2024-06-07 10:00:00,37.67,84.74,4.51,59.24,0.78,6.62,81.51,20.0073285,73.7762427
2024-06-07 10:15:00,37.81,85.53,4.46,61.25,0.77,6.69,82.91,20.0073285,73.7762427
2024-06-07 10:30:00,37.83,86.09,4.41,63.15,0.76,6.75,83.89,20.0073285,73.7762427
2024-06-07 10:45:00,37.76,86.41,4.37,64.93,0.76,6.82,84.57,20.0073285,73.7762427
2024-06-07 11:00:00,37.6,86.53,4.33,66.55,0.75,6.89,84.8,20.0073285,73.7762427
2024-06-07 11:15:00,37.38,86.45,4.3,68.03,0.75,6.96,84.63,20.0073285,73.7762427
2024-06-07 11:30:00,37.09,86.21,4.28,69.34,0.74,7.02,84.65,20.0073285,73.7762427
2024-06-07 11:45:00,36.77,85.82,4.26,70.51,0.74,7.08,84.75,20.0073285,73.7762427
2024-06-07 12:00:00,36.42,85.31,4.25,71.52,0.74,7.13,84.7,20.0073285,73.7762427
2024-06-07 12:15:00,36.06,84.72,4.24,72.41,0.74,7.18,84.57,20.0073285,73.7762427
2024-06-07 12:30:00,35.7,84.06,4.23,73.17,0.74,7.23,84.33,20.0073285,73.7762427
2024-06-07 12:45:00,35.34,83.38,4.23,73.83,0.74,7.27,84.15,20.0073285,73.7762427
2024-06-07 13:00:00,35.0,82.69,4.22,74.4,0.74,7.3,83.46,20.0073285,73.7762427
2024-06-07 13:15:00,34.68,82.01,4.22,74.88,0.75,7.32,83.22,20.0073285,73.7762427
2024-06-07 13:30:00,34.39,81.36,4.21,75.3,0.75,7.34,83.09,20.0073285,73.7762427
2024-06-07 13:45:00,34.11,80.77,4.2,75.64,0.75,7.35,83.04,20.0073285,73.7762427
2024-06-07 14:00:00,33.86,80.23,4.19,75.92,0.75,7.35,83.0,20.0073285,73.7762427
2024-06-07 14:15:00,33.63,79.76,4.18,76.13,0.75,7.35,82.95,20.0073285,73.7762427
2024-06-07 14:30:00,33.42,79.36,4.17,76.27,0.75,7.34,82.85,20.0073285,73.7762427
2024-06-07 14:45:00,33.23,79.04,4.16,76.33,0.75,7.33,82.78,20.0073285,73.7762427
2024-06-07 15:00:00,33.06,78.8,4.16,76.29,0.75,7.31,82.7,20.0073285,73.7762427
2024-06-07 15:15:00,32.9,78.64,4.16,76.15,0.75,7.29,82.59,20.0073285,73.7762427
2024-06-07 15:30:00,32.77,78.56,4.17,75.9,0.76,7.27,82.45,20.0073285,73.7762427
2024-06-07 15:45:00,32.66,78.55,4.2,75.53,0.76,7.24,82.3,20.0073285,73.7762427
2024-06-07 16:00:00,32.58,78.62,4.23,75.03,0.76,7.21,82.09,20.0073285,73.7762427
2024-06-07 16:15:00,32.53,78.76,4.28,74.4,0.76,7.18,81.79,20.0073285,73.7762427
2024-06-07 16:30:00,32.52,78.97,4.34,73.65,0.76,7.14,81.59,20.0073285,73.7762427
2024-06-07 16:45:00,32.55,79.25,4.42,72.79,0.77,7.1,81.39,20.0073285,73.7762427
2024-06-07 17:00:00,32.63,79.58,4.51,71.82,0.77,7.06,81.19,20.0073285,73.7762427
2024-06-07 17:15:00,32.76,79.97,4.62,70.76,0.78,7.02,80.94,20.0073285,73.7762427
2024-06-07 17:30:00,32.95,80.4,4.74,69.63,0.79,6.97,80.67,20.0073285,73.7762427
2024-06-07 17:45:00,33.2,80.88,4.87,68.46,0.8,6.93,80.38,20.0073285,73.7762427
2024-06-07 18:00:00,33.5,81.39,5.0,67.27,0.81,6.88,80.02,20.0073285,73.7762427
2024-06-07 18:15:00,33.85,81.93,5.14,66.08,0.82,6.83,79.71,20.0073285,73.7762427
2024-06-07 18:30:00,34.25,82.47,5.28,64.92,0.82,6.78,79.37,20.0073285,73.7762427
2024-06-07 18:45:00,34.68,83.02,5.42,63.81,0.83,6.73,79.22,20.0073285,73.7762427
2024-06-07 19:00:00,35.15,83.55,5.54,62.75,0.84,6.69,79.11,20.0073285,73.7762427
2024-06-07 19:15:00,35.63,84.06,5.66,61.78,0.85,6.64,79.65,20.0073285,73.7762427
2024-06-07 19:30:00,36.12,84.53,5.76,60.88,0.86,6.59,80.88,20.0073285,73.7762427
2024-06-07 19:45:00,36.6,84.96,5.84,60.07,0.87,6.55,81.57,20.0073285,73.7762427
2024-06-07 20:00:00,37.06,85.31,5.9,59.34,0.87,6.51,82.15,20.0073285,73.7762427
2024-06-07 20:15:00,37.49,85.6,5.94,58.69,0.87,6.47,82.97,20.0073285,73.7762427
2024-06-07 20:30:00,37.87,85.8,5.96,58.09,0.88,6.44,83.8,20.0073285,73.7762427
2024-06-07 20:45:00,38.2,85.92,5.97,57.54,0.88,6.41,84.63,20.0073285,73.7762427
2024-06-07 21:00:00,38.47,85.95,5.95,57.02,0.88,6.38,85.38,20.0073285,73.7762427
2024-06-07 21:15:00,38.67,85.89,5.91,56.51,0.87,6.36,86.08,20.0073285,73.7762427
2024-06-07 21:30:00,38.81,85.74,5.86,56.0,0.87,6.34,86.74,20.0073285,73.7762427
2024-06-07 21:45:00,38.88,85.5,5.8,55.46,0.87,6.32,87.28,20.0073285,73.7762427
2024-06-07 22:00:00,38.89,85.18,5.73,54.9,0.86,6.31,87.8,20.0073285,73.7762427
2024-06-07 22:15:00,38.84,84.79,5.65,54.3,0.86,6.3,88.16,20.0073285,73.7762427
2024-06-07 22:30:00,38.74,84.34,5.57,53.66,0.85,6.3,88.53,20.0073285,73.7762427
2024-06-07 22:45:00,38.59,83.83,5.49,52.98,0.85,6.29,88.69,20.0073285,73.7762427
2024-06-07 23:00:00,38.41,83.26,5.41,52.28,0.84,6.29,88.81,20.0073285,73.7762427
2024-06-07 23:15:00,38.19,82.66,5.33,51.55,0.84,6.29,88.83,20.0073285,73.7762427
2024-06-07 23:30:00,37.95,82.01,5.26,50.82,0.83,6.29,88.72,20.0073285,73.7762427
2024-06-07 23:45:00,37.69,81.33,5.19,50.11,0.83,6.28,88.52,20.0073285,73.7762427
2024-06-08 00:00:00,37.41,80.62,5.13,49.42,0.83,6.28,88.32,20.0073285,73.7762427
2024-06-08 00:15:00,37.11,79.87,5.07,48.78,0.82,6.27,88.11,20.0073285,73.7762427
2024-06-08 00:30:00,36.79,79.08,5.02,48.2,0.82,6.27,87.72,20.0073285,73.7762427
2024-06-08 00:45:00,36.46,78.25,4.97,47.69,0.82,6.26,87.38,20.0073285,73.7762427
2024-06-08 01:00:00,36.1,77.37,4.92,47.27,0.81,6.25,86.92,20.0073285,73.7762427
2024-06-08 01:15:00,35.72,76.43,4.87,46.92,0.81,6.24,86.3,20.0073285,73.7762427
2024-06-08 01:30:00,35.3,75.44,4.83,46.65,0.81,6.23,85.76,20.0073285,73.7762427
2024-06-08 01:45:00,34.85,74.38,4.78,46.45,0.8,6.22,85.1,20.0073285,73.7762427
2024-06-08 02:00:00,34.35,73.26,4.73,46.3,0.8,6.21,84.31,20.0073285,73.7762427
2024-06-08 02:15:00,33.82,72.08,4.68,46.2,0.79,6.21,83.54,20.0073285,73.7762427
2024-06-08 02:30:00,33.26,70.85,4.63,46.11,0.79,6.2,82.59,20.0073285,73.7762427
2024-06-08 02:45:00,32.66,69.58,4.57,46.02,0.79,6.19,81.5,20.0073285,73.7762427
2024-06-08 03:00:00,32.03,68.28,4.52,45.9,0.78,6.19,80.29,20.0073285,73.7762427
2024-06-08 03:15:00,31.38,66.98,4.47,45.74,0.78,6.18,78.83,20.0073285,73.7762427
2024-06-08 03:30:00,30.73,65.69,4.42,45.51,0.78,6.18,77.41,20.0073285,73.7762427
2024-06-08 03:45:00,30.1,64.45,4.38,45.2,0.77,6.18,75.87,20.0073285,73.7762427
2024-06-08 04:00:00,29.49,63.29,4.34,44.82,0.77,6.18,74.22,20.0073285,73.7762427
2024-06-08 04:15:00,28.94,62.24,4.31,44.35,0.77,6.18,72.71,20.0073285,73.7762427
2024-06-08 04:30:00,28.45,61.34,4.29,43.8,0.77,6.18,71.21,20.0073285,73.7762427
2024-06-08 04:45:00,28.05,60.62,4.27,43.2,0.78,6.19,69.82,20.0073285,73.7762427
2024-06-08 05:00:00,27.75,60.11,4.27,42.56,0.78,6.19,68.67,20.0073285,73.7762427
2024-06-08 05:15:00,27.58,59.83,4.27,41.91,0.79,6.2,67.51,20.0073285,73.7762427
2024-06-08 05:30:00,27.53,59.81,4.29,41.29,0.79,6.2,66.61,20.0073285,73.7762427
2024-06-08 05:45:00,27.62,60.06,4.31,40.73,0.8,6.21,65.82,20.0073285,73.7762427
2024-06-08 06:00:00,27.86,60.58,4.33,40.27,0.81,6.21,65.29,20.0073285,73.7762427
2024-06-08 06:15:00,28.23,61.39,4.36,39.95,0.82,6.22,65.1,20.0073285,73.7762427
2024-06-08 06:30:00,28.74,62.46,4.39,39.8,0.83,6.23,65.11,20.0073285,73.7762427
2024-06-08 06:45:00,29.36,63.78,4.42,39.86,0.83,6.23,65.45,20.0073285,73.7762427
2024-06-08 07:00:00,30.09,65.32,4.44,40.14,0.84,6.25,65.84,20.0073285,73.7762427
2024-06-08 07:15:00,30.9,67.05,4.47,40.67,0.85,6.26,66.36,20.0073285,73.7762427
2024-06-08 07:30:00,31.78,68.93,4.48,41.45,0.85,6.27,67.13,20.0073285,73.7762427
2024-06-08 07:45:00,32.68,70.92,4.48,42.49,0.85,6.29,67.97,20.0073285,73.7762427
2024-06-08 08:00:00,33.6,72.97,4.48,43.76,0.86,6.32,69.11,20.0073285,73.7762427
2024-06-08 08:15:00,34.49,75.03,4.47,45.26,0.85,6.35,70.51,20.0073285,73.7762427
2024-06-08 08:30:00,35.35,77.06,4.45,46.95,0.85,6.38,72.01,20.0073285,73.7762427
2024-06-08 08:45:00,36.14,79.0,4.42,48.81,0.85,6.42,73.79,20.0073285,73.7762427
2024-06-08 09:00:00,36.85,80.82,4.38,50.79,0.84,6.47,75.63,20.0073285,73.7762427
2024-06-08 09:15:00,37.45,82.48,4.34,52.85,0.84,6.52,77.53,20.0073285,73.7762427
2024-06-08 09:30:00,37.95,83.94,4.29,54.95,0.83,6.57,79.69,20.0073285,73.7762427
2024-06-08 09:45:00,38.33,85.2,4.24,57.04,0.82,6.63,81.59,20.0073285,73.7762427
2024-06-08 10:00:00,38.59,86.22,4.19,59.1,0.81,6.7,83.11,20.0073285,73.7762427
2024-06-08 10:15:00,38.74,87.01,4.15,61.07,0.81,6.76,84.21,20.0073285,73.7762427
2024-06-08 10:30:00,38.78,87.56,4.11,62.95,0.8,6.83,85.19,20.0073285,73.7762427
2024-06-08 10:45:00,38.72,87.89,4.07,64.69,0.79,6.9,85.87,20.0073285,73.7762427
2024-06-08 11:00:00,38.57,87.99,4.04,66.29,0.79,6.97,86.15,20.0073285,73.7762427
2024-06-08 11:15:00,38.35,87.9,4.01,67.73,0.78,7.03,85.96,20.0073285,73.7762427
2024-06-08 11:30:00,38.07,87.64,3.99,69.02,0.78,7.1,85.59,20.0073285,73.7762427
2024-06-08 11:45:00,37.76,87.23,3.98,70.15,0.77,7.16,85.49,20.0073285,73.7762427
2024-06-08 12:00:00,37.41,86.7,3.97,71.14,0.77,7.21,85.45,20.0073285,73.7762427
2024-06-08 12:15:00,37.05,86.08,3.97,71.99,0.77,7.26,85.17,20.0073285,73.7762427
2024-06-08 12:30:00,36.69,85.4,3.97,72.73,0.77,7.31,84.94,20.0073285,73.7762427
2024-06-08 12:45:00,36.33,84.68,3.97,73.36,0.77,7.35,84.69,20.0073285,73.7762427
2024-06-08 13:00:00,35.99,83.95,3.97,73.9,0.77,7.38,84.42,20.0073285,73.7762427
2024-06-08 13:15:00,35.66,83.24,3.97,74.36,0.78,7.4,83.62,20.0073285,73.7762427
2024-06-08 13:30:00,35.36,82.55,3.97,74.75,0.78,7.42,83.44,20.0073285,73.7762427
2024-06-08 13:45:00,35.08,81.91,3.96,75.07,0.78,7.43,83.3,20.0073285,73.7762427
2024-06-08 14:00:00,34.81,81.32,3.96,75.32,0.78,7.43,83.17,20.0073285,73.7762427
2024-06-08 14:15:00,34.57,80.8,3.95,75.51,0.78,7.43,83.08,20.0073285,73.7762427
2024-06-08 14:30:00,34.35,80.34,3.95,75.62,0.78,7.43,82.92,20.0073285,73.7762427
2024-06-08 14:45:00,34.15,79.97,3.95,75.66,0.78,7.41,82.8,20.0073285,73.7762427
2024-06-08 15:00:00,33.96,79.67,3.95,75.6,0.78,7.4,82.68,20.0073285,73.7762427
2024-06-08 15:15:00,33.79,79.44,3.95,75.44,0.78,7.38,82.53,20.0073285,73.7762427
2024-06-08 15:30:00,33.64,79.29,3.97,75.16,0.78,7.35,82.35,20.0073285,73.7762427
2024-06-08 15:45:00,33.51,79.22,4.0,74.77,0.78,7.32,82.14,20.0073285,73.7762427
2024-06-08 16:00:00,33.41,79.21,4.04,74.25,0.78,7.29,81.87,20.0073285,73.7762427
2024-06-08 16:15:00,33.33,79.28,4.09,73.61,0.78,7.26,81.56,20.0073285,73.7762427
2024-06-08 16:30:00,33.3,79.41,4.16,72.84,0.78,7.22,81.33,20.0073285,73.7762427
2024-06-08 16:45:00,33.31,79.6,4.24,71.95,0.79,7.19,81.14,20.0073285,73.7762427
2024-06-08 17:00:00,33.36,79.85,4.34,70.97,0.79,7.14,80.92,20.0073285,73.7762427
2024-06-08 17:15:00,33.46,80.15,4.45,69.89,0.8,7.1,80.65,20.0073285,73.7762427
2024-06-08 17:30:00,33.62,80.5,4.58,68.75,0.8,7.06,80.36,20.0073285,73.7762427
2024-06-08 17:45:00,33.83,80.88,4.71,67.56,0.81,7.01,80.04,20.0073285,73.7762427
2024-06-08 18:00:00,34.1,81.3,4.85,66.36,0.82,6.96,79.67,20.0073285,73.7762427
2024-06-08 18:15:00,34.42,81.74,5.0,65.16,0.83,6.92,79.35,20.0073285,73.7762427
2024-06-08 18:30:00,34.78,82.18,5.14,63.98,0.84,6.87,79.05,20.0073285,73.7762427
2024-06-08 18:45:00,35.18,82.63,5.28,62.85,0.85,6.82,78.96,20.0073285,73.7762427
2024-06-08 19:00:00,35.61,83.06,5.41,61.79,0.85,6.77,78.97,20.0073285,73.7762427
2024-06-08 19:15:00,36.05,83.46,5.53,60.8,0.86,6.72,80.0,20.0073285,73.7762427
2024-06-08 19:30:00,36.5,83.83,5.63,59.9,0.87,6.67,80.79,20.0073285,73.7762427
2024-06-08 19:45:00,36.94,84.14,5.72,59.08,0.87,6.63,81.3,20.0073285,73.7762427
2024-06-08 20:00:00,37.36,84.38,5.79,58.34,0.88,6.59,82.06,20.0073285,73.7762427
2024-06-08 20:15:00,37.74,84.56,5.83,57.68,0.88,6.55,82.9,20.0073285,73.7762427
2024-06-08 20:30:00,38.08,84.64,5.86,57.07,0.88,6.52,83.68,20.0073285,73.7762427
2024-06-08 20:45:00,38.36,84.65,5.86,56.52,0.88,6.49,84.39,20.0073285,73.7762427
2024-06-08 21:00:00,38.58,84.56,5.85,55.99,0.88,6.46,85.09,20.0073285,73.7762427
2024-06-08 21:15:00,38.74,84.37,5.82,55.47,0.87,6.44,85.66,20.0073285,73.7762427
2024-06-08 21:30:00,38.83,84.1,5.77,54.96,0.87,6.42,86.27,20.0073285,73.7762427
2024-06-08 21:45:00,38.85,83.74,5.72,54.42,0.87,6.4,86.83,20.0073285,73.7762427
2024-06-08 22:00:00,38.81,83.3,5.65,53.85,0.86,6.39,87.25,20.0073285,73.7762427
2024-06-08 22:15:00,38.71,82.79,5.57,53.25,0.85,6.38,87.5,20.0073285,73.7762427
2024-06-08 22:30:00,38.55,82.21,5.5,52.61,0.85,6.37,87.76,20.0073285,73.7762427
2024-06-08 22:45:00,38.35,81.57,5.42,51.93,0.84,6.37,87.85,20.0073285,73.7762427
2024-06-08 23:00:00,38.12,80.88,5.34,51.23,0.84,6.36,87.77,20.0073285,73.7762427
2024-06-08 23:15:00,37.85,80.14,5.27,50.5,0.83,6.36,87.71,20.0073285,73.7762427
2024-06-08 23:30:00,37.55,79.37,5.2,49.78,0.83,6.36,87.48,20.0073285,73.7762427
2024-06-08 23:45:00,37.23,78.56,5.14,49.06,0.82,6.35,87.18,20.0073285,73.7762427
2024-06-09 00:00:00,36.9,77.72,5.08,48.38,0.82,6.35,86.78,20.0073285,73.7762427
2024-06-09 00:15:00,36.54,76.84,5.02,47.75,0.81,6.34,86.36,20.0073285,73.7762427
2024-06-09 00:30:00,36.17,75.92,4.97,47.17,0.81,6.34,85.85,20.0073285,73.7762427
2024-06-09 00:45:00,35.78,74.95,4.92,46.67,0.8,6.33,85.26,20.0073285,73.7762427
2024-06-09 01:00:00,35.36,73.94,4.88,46.25,0.8,6.32,84.62,20.0073285,73.7762427
2024-06-09 01:15:00,34.92,72.88,4.84,45.9,0.8,6.31,83.98,20.0073285,73.7762427
2024-06-09 01:30:00,34.45,71.75,4.79,45.64,0.79,6.3,83.29,20.0073285,73.7762427
2024-06-09 01:45:00,33.93,70.57,4.75,45.45,0.79,6.29,82.42,20.0073285,73.7762427
2024-06-09 02:00:00,33.38,69.32,4.7,45.32,0.78,6.28,81.54,20.0073285,73.7762427
2024-06-09 02:15:00,32.8,68.01,4.65,45.22,0.78,6.27,80.43,20.0073285,73.7762427
2024-06-09 02:30:00,32.17,66.66,4.6,45.14,0.77,6.26,79.16,20.0073285,73.7762427
2024-06-09 02:45:00,31.51,65.26,4.55,45.06,0.77,6.25,77.77,20.0073285,73.7762427
2024-06-09 03:00:00,30.82,63.83,4.5,44.95,0.76,6.24,76.27,20.0073285,73.7762427
2024-06-09 03:15:00,30.12,62.4,4.45,44.8,0.76,6.24,74.69,20.0073285,73.7762427
2024-06-09 03:30:00,29.41,60.99,4.4,44.59,0.75,6.24,73.02,20.0073285,73.7762427
2024-06-09 03:45:00,28.72,59.63,4.36,44.3,0.75,6.23,71.23,20.0073285,73.7762427
2024-06-09 04:00:00,28.05,58.35,4.32,43.92,0.75,6.23,69.46,20.0073285,73.7762427
2024-06-09 04:15:00,27.44,57.18,4.29,43.47,0.75,6.23,67.8,20.0073285,73.7762427
2024-06-09 04:30:00,26.89,56.16,4.27,42.94,0.75,6.23,66.24,20.0073285,73.7762427
2024-06-09 04:45:00,26.44,55.32,4.26,42.35,0.75,6.24,64.97,20.0073285,73.7762427
2024-06-09 05:00:00,26.08,54.7,4.26,41.73,0.75,6.24,63.68,20.0073285,73.7762427
2024-06-09 05:15:00,25.85,54.3,4.26,41.09,0.76,6.24,62.46,20.0073285,73.7762427
2024-06-09 05:30:00,25.75,54.17,4.28,40.49,0.77,6.25,61.43,20.0073285,73.7762427
2024-06-09 05:45:00,25.78,54.31,4.3,39.95,0.77,6.25,60.56,20.0073285,73.7762427
2024-06-09 06:00:00,25.96,54.73,4.32,39.51,0.78,6.25,59.78,20.0073285,73.7762427
2024-06-09 06:15:00,26.28,55.43,4.35,39.2,0.79,6.26,59.31,20.0073285,73.7762427
2024-06-09 06:30:00,26.73,56.4,4.38,39.07,0.79,6.27,59.0,20.0073285,73.7762427
2024-06-09 06:45:00,27.3,57.62,4.41,39.15,0.8,6.27,59.08,20.0073285,73.7762427
2024-06-09 07:00:00,27.98,59.07,4.44,39.45,0.81,6.28,59.63,20.0073285,73.7762427
2024-06-09 07:15:00,28.74,60.71,4.46,40.0,0.81,6.29,60.47,20.0073285,73.7762427
2024-06-09 07:30:00,29.56,62.5,4.47,40.8,0.82,6.31,61.45,20.0073285,73.7762427
2024-06-09 07:45:00,30.42,64.4,4.48,41.86,0.82,6.33,62.58,20.0073285,73.7762427
2024-06-09 08:00:00,31.29,66.37,4.47,43.15,0.82,6.35,63.43,20.0073285,73.7762427
2024-06-09 08:15:00,32.14,68.34,4.46,44.67,0.82,6.38,64.35,20.0073285,73.7762427
2024-06-09 08:30:00,32.94,70.29,4.44,46.39,0.82,6.41,65.59,20.0073285,73.7762427
2024-06-09 08:45:00,33.69,72.16,4.41,48.27,0.81,6.45,67.03,20.0073285,73.7762427
2024-06-09 09:00:00,34.35,73.9,4.37,50.27,0.81,6.49,68.81,20.0073285,73.7762427
2024-06-09 09:15:00,34.91,75.49,4.33,52.35,0.8,6.54,70.74,20.0073285,73.7762427
2024-06-09 09:30:00,35.37,76.89,4.28,54.47,0.79,6.59,72.58,20.0073285,73.7762427
2024-06-09 09:45:00,35.71,78.09,4.23,56.59,0.78,6.65,74.3,20.0073285,73.7762427
2024-06-09 10:00:00,35.93,79.05,4.18,58.67,0.77,6.71,75.95,20.0073285,73.7762427
2024-06-09 10:15:00,36.04,79.79,4.13,60.67,0.77,6.78,77.08,20.0073285,73.7762427
2024-06-09 10:30:00,36.04,80.29,4.09,62.56,0.76,6.85,78.19,20.0073285,73.7762427
2024-06-09 10:45:00,35.94,80.56,4.05,64.33,0.75,6.91,79.13,20.0073285,73.7762427
2024-06-09 11:00:00,35.75,80.63,4.02,65.95,0.75,6.98,79.54,20.0073285,73.7762427
2024-06-09 11:15:00,35.5,80.5,3.99,67.42,0.74,7.05,79.87,20.0073285,73.7762427
2024-06-09 11:30:00,35.19,80.2,3.97,68.73,0.74,7.11,80.21,20.0073285,73.7762427
2024-06-09 11:45:00,34.84,79.76,3.96,69.89,0.73,7.17,80.49,20.0073285,73.7762427
2024-06-09 12:00:00,34.47,79.2,3.95,70.9,0.73,7.22,80.6,20.0073285,73.7762427
2024-06-09 12:15:00,34.08,78.56,3.94,71.78,0.73,7.27,80.47,20.0073285,73.7762427
2024-06-09 12:30:00,33.69,77.86,3.94,72.54,0.73,7.31,79.96,20.0073285,73.7762427
2024-06-09 12:45:00,33.31,77.13,3.94,73.2,0.73,7.35,79.82,20.0073285,73.7762427
2024-06-09 13:00:00,32.94,76.39,3.94,73.76,0.73,7.38,79.99,20.0073285,73.7762427
2024-06-09 13:15:00,32.6,75.67,3.93,74.24,0.73,7.4,80.18,20.0073285,73.7762427
2024-06-09 13:30:00,32.27,74.98,3.93,74.65,0.73,7.42,80.31,20.0073285,73.7762427
2024-06-09 13:45:00,31.97,74.34,3.92,75.0,0.74,7.43,80.4,20.0073285,73.7762427
2024-06-09 14:00:00,31.69,73.76,3.92,75.28,0.74,7.43,80.5,20.0073285,73.7762427
2024-06-09 14:15:00,31.44,73.25,3.91,75.49,0.74,7.43,80.54,20.0073285,73.7762427
2024-06-09 14:30:00,31.2,72.81,3.9,75.63,0.74,7.42,80.55,20.0073285,73.7762427
2024-06-09 14:45:00,30.98,72.46,3.9,75.68,0.74,7.4,80.6,20.0073285,73.7762427
2024-06-09 15:00:00,30.79,72.18,3.9,75.65,0.74,7.39,80.63,20.0073285,73.7762427
2024-06-09 15:15:00,30.61,71.99,3.9,75.51,0.74,7.36,80.63,20.0073285,73.7762427
2024-06-09 15:30:00,30.45,71.87,3.92,75.26,0.74,7.34,80.59,20.0073285,73.7762427
2024-06-09 15:45:00,30.32,71.84,3.94,74.89,0.74,7.31,80.47,20.0073285,73.7762427
2024-06-09 16:00:00,30.21,71.87,3.98,74.39,0.74,7.28,80.3,20.0073285,73.7762427
2024-06-09 16:15:00,30.14,71.99,4.03,73.77,0.74,7.24,80.06,20.0073285,73.7762427
2024-06-09 16:30:00,30.11,72.17,4.09,73.02,0.74,7.2,79.77,20.0073285,73.7762427
2024-06-09 16:45:00,30.12,72.42,4.17,72.16,0.75,7.17,79.57,20.0073285,73.7762427
2024-06-09 17:00:00,30.17,72.73,4.27,71.2,0.75,7.12,79.32,20.0073285,73.7762427
2024-06-09 17:15:00,30.28,73.1,4.38,70.14,0.76,7.08,78.98,20.0073285,73.7762427
2024-06-09 17:30:00,30.45,73.52,4.5,69.02,0.77,7.03,78.58,20.0073285,73.7762427
2024-06-09 17:45:00,30.67,73.98,4.63,67.86,0.77,6.99,78.12,20.0073285,73.7762427
2024-06-09 18:00:00,30.95,74.47,4.77,66.67,0.78,6.94,77.59,20.0073285,73.7762427
2024-06-09 18:15:00,31.29,75.0,4.91,65.49,0.79,6.89,77.1,20.0073285,73.7762427
2024-06-09 18:30:00,31.67,75.53,5.06,64.34,0.8,6.84,76.56,20.0073285,73.7762427
2024-06-09 18:45:00,32.08,76.07,5.19,63.23,0.81,6.79,76.08,20.0073285,73.7762427
2024-06-09 19:00:00,32.53,76.6,5.32,62.19,0.82,6.74,75.74,20.0073285,73.7762427
2024-06-09 19:15:00,33.0,77.11,5.44,61.22,0.83,6.69,75.34,20.0073285,73.7762427
2024-06-09 19:30:00,33.47,77.57,5.54,60.33,0.83,6.64,75.08,20.0073285,73.7762427
